"","prod_name","title","reviewer","review","date","ratings","type_of_purchase"
"2105","Faber-Castell Castell 9000 Graphite Pencil Art Set, 12 Pack","Bonne qualité","@syoonan","Crayons de bonne qualité","Reviewed in Japan on 16 February 2024","5.0 out of 5 stars","Verified Purchase"
"2106","Faber-Castell Castell 9000 Graphite Pencil Art Set, 12 Pack","Amazing","GeekChick","This pencils deserves 5 star. The wood quality is very nice and the darkness of pencils are pretty good","Reviewed in the United Kingdom on 2 May 2023","5.0 out of 5 stars","Verified Purchase"
"2107","Faber-Castell Castell 9000 Graphite Pencil Art Set, 12 Pack","Quality!","GeekChick","Ive been using cheap pencils to draw, but now that im becoming a better artist I wanted some quality. These were on sale for 11 dollars so i thought what the heck. I bought them, and wow! These vs a cheap set is night and day, the ease that the graphite lays down onto the paper is amazing, and the quaity of line darkness is amazing as well. I recommend these to anyone beginner or advanced. They are great quality and so much better than a cheap set.","Reviewed in Belgium on 19 October 2023","5.0 out of 5 stars","Verified Purchase"
"2108","Faber-Castell Castell 9000 Graphite Pencil Art Set, 12 Pack","Nice","Sandrine","Good stuff","Reviewed in India on 9 February 2024","5.0 out of 5 stars","Verified Purchase"
"2109","Faber-Castell Castell 9000 Graphite Pencil Art Set, 12 Pack","Super crayon","Aruptaru Roy","Avec Faber jamais de problème","Reviewed in the United States on 15 May 2023","5.0 out of 5 stars","Verified Purchase"
"2110","Faber-Castell Castell 9000 Graphite Pencil Art Set, 12 Pack","Buena calidad","AJ","Buena calidad","Reviewed in Japan on 7 May 2023","5.0 out of 5 stars","Verified Purchase"
"2111","Faber-Castell Castell 9000 Graphite Pencil Art Set, 12 Pack","Los mejores lapices en el mercado","Jim Livermore","Simplemente me encantan","Reviewed in Australia on 8 February 2024","4.8 out of 5 stars","Verified Purchase"
"2112","Faber-Castell Castell 9000 Graphite Pencil Art Set, 12 Pack","great for pencil work.","Annalisa","pretty good. Similar to Staedler (sp?). I could overlay multiple layers of pencil shadings using different pencil to create dark and light tones. I used it on medium bristle board. It smudges rather easily though. 8B is dark but not as dark as carbon pencils though.","Reviewed in Australia on 8 September 2020","5.0 out of 5 stars","Verified Purchase"
"2113","Faber-Castell Castell 9000 Graphite Pencil Art Set, 12 Pack","Ottime!","Isabel Madrigal","Ho acquistato anni fa queste matite. Sono ottime per disegnare su carta, sia ruvida che liscia.Faber-Castell una garanzia!","Reviewed in Mexico on 30 August 2023","2.0 out of 5 stars","Verified Purchase"
"2114","Faber-Castell Castell 9000 Graphite Pencil Art Set, 12 Pack","""fantastiska""","AT","Köpt till syster som är konstintresserad, enligt henne är dessa pennor ""kvalitativa"" och rent utsagt ""kanon!""","Reviewed in Canada on 30 June 2023","5.0 out of 5 stars","Verified Purchase"
"2115","Faber-Castell Castell 9000 Graphite Pencil Art Set, 12 Pack","It came broken and bent","claudia","The casing is completely broken, it looks like an elephant stepped on it. It's impossible to close it, and it's crooked. I'm so disappointed, made a return for my money back – outrageous.","Reviewed in Italy on 29 December 2023","5.0 out of 5 stars","Verified Purchase"
"2116","Faber-Castell Castell 9000 Graphite Pencil Art Set, 12 Pack","Super","John åberg","Super l'étui est magnifique avec deux petits manuels livrée qui indique les caractèristique des crayons graphites","Reviewed in Sweden on 6 October 2022","5.0 out of 5 stars","Verified Purchase"
"2117","Faber-Castell Castell 9000 Graphite Pencil Art Set, 12 Pack","Beautiful set","Julia Erikson","This is a beautiful pencil set, and very high quality.","Reviewed in Sweden on 31 January 2022","5.0 out of 5 stars","Verified Purchase"
"2118","Faber-Castell Castell 9000 Graphite Pencil Art Set, 12 Pack","Indispensabili","Julia Erikson","Kit indispensabile per chi si approccia al disegno.","Reviewed in France on 2 January 2024","1.0 out of 5 stars","Verified Purchase"
"2119","Faber-Castell Castell 9000 Graphite Pencil Art Set, 12 Pack","वस्तु का मूल्य","Yanis","इसमें कोई संशय नहीं कि यह वस्तु (पेंसिल सेट) अति उत्तम है किन्तु इसकी कीमत हम जैसों के लिए भारी होता है सर जी, इसलिए आप से अनुरोध है कि यदि संभव हो सके तो कृपया इसका मूल्य कम करें जी🙏धन्यवाद","Reviewed in Canada on 16 August 2023","1.0 out of 5 stars","Verified Purchase"
"2120","Faber-Castell Castell 9000 Graphite Pencil Art Set, 12 Pack","Los mejores lapices que he usado","Debbie","De verdad tienen una calidad impresionante tengo 4 meses con ellos y no se me ha roto ni una sola punta","Reviewed in Italy on 13 February 2024","5.0 out of 5 stars","Verified Purchase"
"2121","Faber-Castell Castell 9000 Graphite Pencil Art Set, 12 Pack","全部試せる良いセット","Jim Livermore","デッサン用に買いました。色々な硬さの芯が一気に試せて大満足です。結局8B以外使わなくなりましたが全部試した結果なので納得できました。","Reviewed in Australia on 8 February 2024","4.8 out of 5 stars","Verified Purchase"
"2122","Faber-Castell Castell 9000 Graphite Pencil Art Set, 12 Pack","Perfecto para los amantes del dibujo a grafito","Annalisa","Son los lapiceros que he utilizado siempre para hacer retratos solo que estaba habituada a realizarlos con lápices de tres durezas distintas. Cada vez que voy a la librería a comprar un lápiz suelto de Faber Castell tienen un coste de 1€ o 1€ y poco, hice cuentas y comprando este estuche metálico me salía casi al mismo precio que si los compraba sueltos, la cajita apenas lleva coste adicional así que lo vi una buena opción para ampliar la gama.Lo mejor de estos lápices:-Si tenemos una distinta tonalidad dependiendo de su dureza, cosa que se supone que nos tienen que ofrecer todos los lápices pero os puedo asegurar que no es así.-Esta gama de lápices están muy bien elegidos para crear imágenes o ilustraciones realistas.-Ni parte la punta aún pintemos con ellos recién afilados.-Dan buenos resultados independientemente de utilicemos la técnica de ""sobado"" o ""claro oscuro"".-El estuche metálico en el que vienen nos da un extra a la hora de transportarlos y cerciorarnos de que no hemos perdido ninguno a la hora de guardarlos pues su evidente hueco nos recalca la falta de uno.-Si no son para ti, es un buen regalo para los amantes del dibujo.Son mis habituales, no les he visto lado negativo; bajo mi criterio basándome en mi propia experiencia... Faber Castell es sinónimo de garantía, esto respecto al producto. El envío rápido y cuidado, como todos los productos Prime.","Reviewed in Australia on 8 September 2020","5.0 out of 5 stars","Verified Purchase"
"2123","Faber-Castell Castell 9000 Graphite Pencil Art Set, 12 Pack","Good quality fair price","Amazon Customer","Excellent quality, good tin, good selection of hardness - recommended","Reviewed in Japan on 10 April 2023","2.0 out of 5 stars","Verified Purchase"
"2124","Faber-Castell Castell 9000 Graphite Pencil Art Set, 12 Pack","Love these","Eva :)","I am a beginner, signed up for a class and they said to bring pencils but different specify any brand in particular.  I looked at a wide variety of pencils and researched what would be a nice starter for a beginner and this was one of the suggestions. They are very nice. The case is slim, the pencils are comfortable to use, clearly marked and so far so good. I am enjoying using them and learning what to use for shading etc.","Reviewed in Spain on 13 July 2021","5.0 out of 5 stars","Verified Purchase"
"2125","Faber-Castell Castell 9000 Graphite Pencil Art Set, 12 Pack","Faber-Castell - Was erwartet man hier als das beste?","Eva :)","Das Bleistiftset von Faber-Castell ist einfach großartig! Faber-Castell ist eine renommierte Marke und steht für exzellente Qualität, und dieses Set ist da keine Ausnahme.Die Auswahl von 12 verschiedenen Härtegraden von 8B bis 2H ist äußerst praktisch und ermöglicht eine vielseitige Anwendung für verschiedene Zeichen- und Schreibprojekte. Die Bleistifte sind gut verarbeitet und bieten eine gleichmäßige Abgabe von Graphit auf dem Papier.Insgesamt bin ich äußerst zufrieden mit diesem Set und kann es jedem empfehlen, der hochwertige Bleistifte für künstlerische oder schulische Zwecke sucht.","Reviewed in the United Kingdom on 10 September 2023","5.0 out of 5 stars","Verified Purchase"
"2126","Faber-Castell Castell 9000 Graphite Pencil Art Set, 12 Pack","Quality tools","mark lloyd","Faber Castell has been a staple for sketching, and the quality is arguably the best in my opinion. There’s a wide range of pencils given within this set, and the different hardness levels means you’ve got the option of very fine and light pencils as well as pitch black.In the drawing I’ve attached I used the 2H and the H pencil- perfect for sketching out initial drafts and lines. Highly recommend for artists of any level.","Reviewed in the United States on 2 August 2023","5.0 out of 5 stars","Verified Purchase"
"2127","Faber-Castell Castell 9000 Graphite Pencil Art Set, 12 Pack","EVERYTHING YOU NEED TO KNOW BEFORE BUYING FABER CASTELL 9000 GRAPHITE PENCILS. - iamaljith reviews.","Eileen","These are the works I've done using the material. Best pencils for smooth realistic blending. 8B is the highest and it's not as dark as brands like cretacolor, but the precision & quality of material is good. Lead is of fine quality. And 2H, H and F are good in its outline phase.It's not a good choice for rough realism, where you get into deeper combination of highlights and shadows, but it's quite good for smooth realism and neat portrait drawings.Works really well with Hot pressed drawing paper of 200+ GSM and also the 130+ GSM drawing book sheets.Hexagonal shape is of fine grip and good for holding. And it's better to buy a pencil extender along with it. (The one shown in first picture).The packaging was good for the one I received (I've bought it twice), but the product is useless if someone drop it. So make sure the package you receive have enough bubble wrap or other essential packaging means.There are lots of pencil sets in the market, but this one has a good metal box and better quality.Not to be confused with Faber Castell Black matte, that is available at around ₹60 for 6 pencils.And if you want a video review on the product, check out instagram & youtube channel - iAmaljith.","Reviewed in Germany on 22 February 2024","5.0 out of 5 stars","Verified Purchase"
"2128","Faber-Castell Castell 9000 Graphite Pencil Art Set, 12 Pack","Excellent","luca","These should be in every visual artist's tool box. Affordable, and good quality. They make a great Student set, as well.","Reviewed in the United Kingdom on 3 May 2023","5.0 out of 5 stars","Verified Purchase"
"2129","Faber-Castell Castell 9000 Graphite Pencil Art Set, 12 Pack","The Tale of...","Fizz","Gather 'round, Nakama! Let me spin you a tale of the Faber Castell 9000 pencils. In a grand saga of creativity, these pencils are nothing short of legendary!  Whether you're charting a map of unexplored islands or sketching the fearsome sea beasts of the Grand Line, these pencils won't let you down.But wait, there's this other pencil, the Uni Mitsubishi. People say they're the best, like the King of the Pirates of Pencils or something! They've got everything down perfectly, from the grip that feels like a sturdy ship's wheel to the smoothness of drawing a line straight as the horizon.But here's the cool part – these Faber Castell pencils? They're almost just like the Mitsubishi ones. I mean, when I draw with them, I can barely tell the difference. They're like a great crew – reliable and good at what they do.I'm giving these Faber Castell pencils a Ussop-approved 90%! They might not be the Pirate King of pencils, but they're super close. So, if you love drawing as much as I love meat, you should try these out!- ウソップ🏴‍☠️","Reviewed in India on 1 February 2021","5.0 out of 5 stars","Verified Purchase"
"2130","Faber-Castell Castell 9000 Graphite Pencil Art Set, 12 Pack","Sempre di qualità","Fizz","Una garanzia","Reviewed in the United States on 21 July 2023","5.0 out of 5 stars","Verified Purchase"
"2131","Faber-Castell Castell 9000 Graphite Pencil Art Set, 12 Pack","Siempre en buen estado y  en tiempo.","Jim Livermore","Me encantó el producto es genial!!!","Reviewed in Australia on 8 February 2024","4.8 out of 5 stars","Verified Purchase"
"2132","Faber-Castell Castell 9000 Graphite Pencil Art Set, 12 Pack","いいです","Annalisa","気に入ってます","Reviewed in Australia on 8 September 2020","5.0 out of 5 stars","Verified Purchase"
"2133","Faber-Castell Castell 9000 Graphite Pencil Art Set, 12 Pack","Satisfaite","Mariana","C'est toujours une valeur sur, rien à redire ! :)","Reviewed in Mexico on 8 February 2022","2.0 out of 5 stars","Verified Purchase"
"2134","Faber-Castell Castell 9000 Graphite Pencil Art Set, 12 Pack","Ottimo prodotto","han eun kyoung","Ottimo regalo, piaciuto tantissimo.","Reviewed in Japan on 29 January 2023","5.0 out of 5 stars","Verified Purchase"
"2135","Faber-Castell Castell 9000 Graphite Pencil Art Set, 12 Pack","Excelentes lápices","Micka","Lápices de gran calidad con una variedad de puntas que te permiten elaborar cómodamente dibujos y bocetos.","Reviewed in France on 21 October 2023","4.0 out of 5 stars","Verified Purchase"
"2136","Faber-Castell Castell 9000 Graphite Pencil Art Set, 12 Pack","Excellente qualité. Tout à fait ce que j'avais besoin.","Rocco Russo","Faire du dessin de portraits. Super et livraison rapide.","Reviewed in Italy on 22 January 2024","5.0 out of 5 stars","Verified Purchase"
"2137","Faber-Castell Castell 9000 Graphite Pencil Art Set, 12 Pack","Best quality pencils.","Ryoma M","These pencils are my go to art material. I can't exaggerate enough how good these pencils are. They have helped me achieve well with my art going through courses at schools and further education. Even then they are great for any artist even the most professional. The graphite is so strong yet retaining that high incredible quality.","Reviewed in Mexico on 11 March 2021","5.0 out of 5 stars","Verified Purchase"
"2138","Faber-Castell Castell 9000 Graphite Pencil Art Set, 12 Pack","Bin sehr zufrieden","Livraison rapide et en parfait état. Très satisfaite!","bin begeiistert","Reviewed in Canada on 19 February 2024","5.0 out of 5 stars","Verified Purchase"
"2139","Faber-Castell Castell 9000 Graphite Pencil Art Set, 12 Pack","なめらか","Harrison Coote","ステッドラーの硬さからくるカリカリした感じと、ハイユニのねっとりした感じがどうも納得いかなくファーバーカステルに手を出しました。ファーバーカステル。描き心地はこれまでで一番なめらかで、力を入れて描くときも抜いて描くときも違和感なく描けました。ただステッドラーとハイユニに比べると全体的に薄いように思い、最初は戸惑いましたが繊細な表現に向いているな感じました。使っていて楽しい鉛筆でした。","Reviewed in the United Kingdom on 14 July 2023","5.0 out of 5 stars","Verified Purchase"
"2140","Faber-Castell Castell 9000 Graphite Pencil Art Set, 12 Pack","Good quality drawing pencils.","Brigitte Daugsch","The lead from this pencil set is very soft and smooth. I really enjoy it. Typically, I do not like to use soft pencil above 4B because they tend to break and feel weird. Yet, these pencils are really sturdy at the highest softness and full sharpen!Honestly, I am really impressed.","Reviewed in Germany on 11 February 2024","5.0 out of 5 stars","Verified Purchase"
"2141","Faber-Castell Castell 9000 Graphite Pencil Art Set, 12 Pack","Very good","Jim Livermore","I tried this pencil. I think this pencil is super smooth and great for skin texture.","Reviewed in Australia on 8 February 2024","4.8 out of 5 stars","Verified Purchase"
"2142","Faber-Castell Castell 9000 Graphite Pencil Art Set, 12 Pack","La calidad,por años siempre es la misma,trabajas sobre seguro.","Annalisa","Dibujo artístico.","Reviewed in Australia on 8 September 2020","5.0 out of 5 stars","Verified Purchase"
"2143","Faber-Castell Castell 9000 Graphite Pencil Art Set, 12 Pack","Producto de gran calidad, vale mucho la pena","Subha dip banerjee","Dan un acabado muy bonito","Reviewed in India on 12 February 2024","2.0 out of 5 stars","Verified Purchase"
"2144","Faber-Castell Castell 9000 Graphite Pencil Art Set, 12 Pack","ottime","Mabel","personalmente le matite migliori per disegno realistico.","Reviewed in Spain on 10 November 2023","5.0 out of 5 stars","Verified Purchase"
"2145","Faber-Castell Castell 9000 Graphite Pencil Art Set, 12 Pack","Something","Anne","It was exceptional with everything you needed.","Reviewed in Mexico on 23 June 2021","5.0 out of 5 stars","Verified Purchase"
"2146","Faber-Castell Castell 9000 Graphite Pencil Art Set, 12 Pack","Good pencils","Cliente Amazon","Good quality pencils for artists.","Reviewed in Italy on 19 December 2023","5.0 out of 5 stars","Verified Purchase"
"2147","Faber-Castell Castell 9000 Graphite Pencil Art Set, 12 Pack","Calidad","Amazon Customer","Muy buena calidad","Reviewed in Canada on 14 November 2023","5.0 out of 5 stars","Verified Purchase"
"2148","Faber-Castell Castell 9000 Graphite Pencil Art Set, 12 Pack","Richtig gut!","Amazon Customer","Eigentlich brauchte es meine Tochter für die Schule. Aber ich hab die Stifte vorher auch mal probiert. Ich finde sie super! Musste ich mir auch direkt bestellen. Macht richtig Spaß damit zu zeichnen.","Reviewed in the United States on 28 August 2023","5.0 out of 5 stars","Verified Purchase"
"2149","Faber-Castell Castell 9000 Graphite Pencil Art Set, 12 Pack","Wonderfull","Rebecca","","Reviewed in Spain on 10 December 2023","5.0 out of 5 stars","Verified Purchase"
"2150","Faber-Castell Castell 9000 Graphite Pencil Art Set, 12 Pack","使い易い一品","Sallenea","建築関係職の自分用です。","Reviewed in Germany on 9 January 2024","5.0 out of 5 stars","Verified Purchase"
"2151","Staedtler Noris Colour Coloured Pencils","Lápis de cor, parece lápis cera ao pintar.","MÍria Martins","Parece um lápis cera ao pintarmos, não fiquei satisfeita. A embalagem chegou com algumas pontas danificadas.  Não gostei!","Reviewed in Brazil on 15 January 2024","4.7 out of 5 stars","Verified Purchase"
"2152","Staedtler Noris Colour Coloured Pencils","Nice quality pencils","Stuart Thompson","It’s worth paying the extra for this quality branded pencils over some of the cheaper ones available. Really nice quality, long lasting and a nice selection of colours which my daughter loves!","Reviewed in the United Kingdom on 7 November 2023","3.0 out of 5 stars","Verified Purchase"
"2153","Staedtler Noris Colour Coloured Pencils","Muy buenos lápices para recrear distintas tonalidades de piel","🦋 Wonder Woman ✨","Estaba buscando lápices de tonos que simulasen bien las tonalidades de distintos tipos de piel.Soy una gran aficionada al dibujo artístico, y principalmente dibujo rostros femeninos, así que esta caja de lápices me ha venido muy bien para recrear detalles tanto de piel, pecas, lunares...La caja cuenta con doce unidades.Buen trazo y tacto, son cómodos de usar, y fáciles de sacar punta, me vale cualquiera de los sacapuntas de los que dispongo.Me ha sorprendido muy gratamente la calidad de estos lápices, la marca es de mi agrado, está entre mis favoritas, y es muy asequible.Me parece un complemento perfecto para trabajos a carboncillo, para personas que se inician en el dibujo, o para regalar. Lo recomiendo.","Reviewed in Spain on 9 April 2020","5.0 out of 5 stars","Verified Purchase"
"2154","Staedtler Noris Colour Coloured Pencils","Complemento del libro de mandalas para regalo!!!","Lita","Se lo regalé a una niña de 7 añitos para su cumple con un libro de mandalas y le encantó. Es muy activa y su madre está encantada porque todos los días pinta entre 30 y 40 minutos. Le ha gustado mucho y le ha venido muy bien para regalajarse un ratito 😃","Reviewed in Spain on 6 March 2023","5.0 out of 5 stars","Verified Purchase"
"2155","Staedtler Noris Colour Coloured Pencils","Qualité irréprochable","idefix06","De beaux crayons de couleur solides. La qualité est au rendez-vous. Les crayons sont un peu lourds pour de petites mains d'enfants. Par contre pour le primaire tout va bien et les mines ne cassent pas dans le crayon. Je recommande ce produit. Belles couleurs","Reviewed in France on 10 September 2019","5.0 out of 5 stars","Verified Purchase"
"2156","Staedtler Noris Colour Coloured Pencils","Ótimo","Priscilla G.","Ótimo","Reviewed in Brazil on 10 January 2024","5.0 out of 5 stars","Verified Purchase"
"2157","Staedtler Noris Colour Coloured Pencils","They work well","B","Cool beginner pencils","Reviewed in the Netherlands on 8 November 2023","5.0 out of 5 stars","Verified Purchase"
"2158","Staedtler Noris Colour Coloured Pencils","Fantastic purchase","BGD","Arrive super fast and the pencils are great!","Reviewed in Canada on 28 September 2021","4.0 out of 5 stars","Verified Purchase"
"2159","Staedtler Noris Colour Coloured Pencils","Conforme et livré très rapidement","LouVDS","Conforme et livré très rapidement","Reviewed in Belgium on 16 December 2023","5.0 out of 5 stars","Verified Purchase"
"2160","Staedtler Noris Colour Coloured Pencils","Glisse sur le papier","cindy et Bjorn","Depuis qu'elle les as utilisé ma fille ne veut plus que ces crayons. Ils glissent sur le papier et ne s usent pas trop vite. De plus ils ont une mine vraiment très résistante et ça pour un enfant c'est top","Reviewed in France on 11 October 2023","5.0 out of 5 stars","Verified Purchase"
"2161","Staedtler Noris Colour Coloured Pencils","matite colorate di alta qualità per tutte le età","PAOLO TONDELLI","Le matite colorate Staedtler Noris Colour sono un'ottima scelta per artisti di tutte le età. Sono realizzate con materiali di alta qualità e offrono una varietà di caratteristiche che le rendono perfette per la colorazione, il disegno e altre attività creative.Pro:Materie prime di alta qualità: Le matite colorate Staedtler Noris Colour sono realizzate con grafite e pigmenti di alta qualità. Questo le rende morbide e facili da sfumare, con colori vibranti e duraturi.Mine resistenti: Le mine delle matite colorate Staedtler Noris Colour sono resistenti alla rottura.Confezione assortita: Le matite colorate Staedtler Noris Colour sono disponibili in una varietà di confezioni assortite, da 12 a 120 colori. Questo le rende adatte a qualsiasi esigenza creativa.Contro:Prezzo: Le matite colorate Staedtler Noris Colour sono leggermente più costose di alcune altre marche.Conclusione:Le matite colorate Staedtler Noris Colour sono un'ottima scelta per artisti di tutte le età. Sono realizzate con materiali di alta qualità e offrono una varietà di caratteristiche che le rendono perfette per la colorazione, il disegno e altre attività creative. Se stai cercando un set di matite colorate di alta qualità che durerà nel tempo, le Staedtler Noris Colour sono una scelta eccellente.","Reviewed in Italy on 10 December 2023","4.7 out of 5 stars","Verified Purchase"
"2162","Staedtler Noris Colour Coloured Pencils","Super crayon","catherine piras","Boite de 12 crayon de qualité et pas chèreJe recommande 👍","Reviewed in Belgium on 12 December 2023","5.0 out of 5 stars","Verified Purchase"
"2163","Staedtler Noris Colour Coloured Pencils","Super to have one colour boxes available","Amazon Customer","Thanks Amazon for stocking these one colour pencil boxes","Reviewed in the United Kingdom on 23 December 2023","5.0 out of 5 stars","Verified Purchase"
"2164","Staedtler Noris Colour Coloured Pencils","Résistants","Client d'Amazon","Bonne tenue et mines résistantes, j'en prend tous les ans. Les couleurs sont belles","Reviewed in France on 30 September 2023","5.0 out of 5 stars","Verified Purchase"
"2165","Staedtler Noris Colour Coloured Pencils","Bra","Sakari","Bra","Reviewed in Sweden on 1 February 2024","5.0 out of 5 stars","Verified Purchase"
"2166","Staedtler Noris Colour Coloured Pencils","Gute Qualität un verkraftet auch mal ein runterfallen","Marcus Lehmann","Die Stifte sind selbst trotz mehrmaligem runterfallen nicht gebrochen. Andere Stifte waren teils nach 2-3 Wochen schon unbrauchbar. Die Stifte liegen gut in der Hand und machen auch als Geschenkset was her.","Reviewed in Germany on 31 January 2024","5.0 out of 5 stars","Verified Purchase"
"2167","Staedtler Noris Colour Coloured Pencils","Sehr robuste und bruchfeste Stifte","BaliHH","Große Auswahl an Farben  gute stabile Stifte. Empfehlenswerte !!! 👍👍","Reviewed in Germany on 21 June 2023","5.0 out of 5 stars","Verified Purchase"
"2168","Staedtler Noris Colour Coloured Pencils","Sehr wertig","Ümit","War ein Geschenk für ein örtliches Kinderheim (Wichteln).Kann nur beurteilen, dass die Ware bei Ankunft sehr hochwertig war und nicht nach iwas komischem gerochen hat.Versand Flott / Qualität top.","Reviewed in Germany on 5 January 2021","5.0 out of 5 stars","Verified Purchase"
"2169","Staedtler Noris Colour Coloured Pencils","Buena calidad","Merce","La verdad estoy muy satisfecha con esta compra, estos creyones son de mucho más calidad que los que normalmente venden en época escolar y el precio está muy bien","Reviewed in Spain on 12 September 2023","5.0 out of 5 stars","Verified Purchase"
"2170","Staedtler Noris Colour Coloured Pencils","Non sono un granchè","Marina","Sono rimasta un pò delusa: il tratto non rilascia un colore corposo e intenso,ma sbiadito. La mina non mi pare di buona qualità.","Reviewed in Italy on 3 June 2023","5.0 out of 5 stars","Verified Purchase"
"2171","Staedtler Noris Colour Coloured Pencils","Doce colores de calidad y a precio competente","Duartedelunares","La verdad que son colores básicos, pues solo son 12, pero suficientes si no necesitas pintar mucho.Además, es una marca de muy buena calidad y el precio es de lo mejorcito de Amazon.Recomendable por supuesto. Además, tienen etiqueta eco, que ya es un plus.","Reviewed in Spain on 4 May 2023","4.7 out of 5 stars","Verified Purchase"
"2172","Staedtler Noris Colour Coloured Pencils","These pencils are absolutely the best I have tried","CP","I have been testing out different types of mediums for use on Johanna Basfords coloring books as well as well as the Creative Color coloring books.  These pencils are absolutely the best I have tried.  The tips are strong, the color is outstanding on every pencil.  They blend beautifully and I have also used them with Prismacolor blending pencil.  I HIGHLY recommend these pencils if you can find them.  They seem to sell out as soon as they are listed.  Johanna Basford I believe did a special edition box using this pencil set and as far as I have researched the colors are the same.  I feel lucky to have purchased the last 24 pencil box set listed on Amazon a few days ago.  I found that while the Prismacolor pencils were gorgeous and smooth and creamy, the cores kept breaking and the pencils were getting ruined when sharpening - may have been caused by shipping - as the cores were broken.  I am searching for a larger box with more colors of these Stedtler Noris 185 pencils.  They are beyond my expectations","Reviewed in the United States on 7 January 2016","5.0 out of 5 stars","Verified Purchase"
"2173","Staedtler Noris Colour Coloured Pencils","Very pleased with my purchase and the price.","Rimma R","I use these for my coloring book. ABS feature is awesome. It was advised to me by artist that hexagonal shape is the best for comfort.","Reviewed in Canada on 8 May 2017","5.0 out of 5 stars","Verified Purchase"
"2174","Staedtler Noris Colour Coloured Pencils","Qualità e rispetto per l'ambiente","Rob","Ottima marca per durevolezza delle matite. Se cadono non si rompono le mine, si temperano benissimo e durano molto di più rispetto ad altri colori di altre marche. In più, rispettano l'ambiente ...infatti sono certificati PEFC che indica cheil legno ed i prodotti in legno certificati PEFC provengono da foreste gestite in modo ecologicamente, economicamente e socialmente sostenibile. Sono costruite in WOPEX che è un materiale composto da:Grafite o pigmenti coloranti per la minaWPC (wood-plastic-composite): un materiale innovativo che è composto, in gran parte, da legnoDecorazione nei diversi colori della superficie della matitaTutti i componenti sono trattati sotto forma di granuli in un processo di produzione studiato appositamente. I materiali contenuti nella matita vengono fusi a una temperatura tra 130° C e 180° C, allineati per mezzo di un utensile e modellati a forma di matita per ottenere una barra, inizialmente lunghissima, che viene dapprima raffreddata, poi tagliata alla lunghezza appropriata e infine stampata e appuntitaLa mina omogenea assicura alla matita un'ottima scorrevolezza sulla carta! Le uso anche per i mandala su cartoncino rigido..Grazie alla densità del materiale, la matita ha inoltre un peso maggiore e si tiene comodamente e saldamente in manoLa matita offre un' esperienza di scrittura unica con la sua superficie antiscivolo, morbida e vellutata .La punta della mina è particolarmente resistente alla rottura e, nel caso di una rottura violente, viene evitata la scheggiatura...che altro volete di più?","Reviewed in Italy on 13 April 2019","5.0 out of 5 stars","Verified Purchase"
"2175","Staedtler Noris Colour Coloured Pencils","Attention!","Rob","Ces crayons sont des doublons de la gamme de 24 du même nom ,donc pas de nouvelles couleurs. Ils sont très  durs et la pigmentation est pâle.","Reviewed in France on 4 November 2021","5.0 out of 5 stars","Verified Purchase"
"2176","Staedtler Noris Colour Coloured Pencils","Gute Stifte","L. V.","Schöne Farben, gute Minen lässt sich gut mit Zeichnen und anspitzen geht auch gut","Reviewed in Germany on 27 October 2023","5.0 out of 5 stars","Verified Purchase"
"2177","Staedtler Noris Colour Coloured Pencils","Produto maravilhoso!","Sabine Ciappina-Tomkel","Minha filha já usava antes. Adoro os lápis desta marca. Super indico! Chegou super rápido!","Reviewed in Brazil on 24 November 2023","2.0 out of 5 stars","Verified Purchase"
"2178","Staedtler Noris Colour Coloured Pencils","Pencil crayons","Nádia Cristina Buso","They are far from an artist quality pencil crayon but are still decent .you can get them to blend and layer but you dont get the vibracy of a the higher qualoty penscils. They are fun to use and i bring them along when i got on road trip and want to color on the road tjat way i dont get sad if i lose one here or there","Reviewed in Canada on 8 June 2019","5.0 out of 5 stars","Verified Purchase"
"2179","Staedtler Noris Colour Coloured Pencils","Schöne Kräftige Farben","Sasha","Hab die Stifte meiner Nichte zu Weihnachten geschenkt und wir haben zusammen gemalt. Die Stifte liegen gut in der Hand und die Farben sind kräftig, gute Deckkraft.","Reviewed in Germany on 28 December 2023","5.0 out of 5 stars","Verified Purchase"
"2180","Staedtler Noris Colour Coloured Pencils","Lápices de colores para dibujar","Vera R.","Están bien","Reviewed in Spain on 13 September 2023","4.0 out of 5 stars","Verified Purchase"
"2181","Staedtler Noris Colour Coloured Pencils","Calidad buena pero faltan tonos","Tamara","La calidad es buena pero me han faltado un poco más variedad de todos claros.","Reviewed in Spain on 15 January 2021","4.7 out of 5 stars","Verified Purchase"
"2182","Staedtler Noris Colour Coloured Pencils","Matite rosse","Tamara","Utili, sono ciò che cercavo e hanno soddisfatto le mie aspettative","Reviewed in Italy on 20 February 2024","5.0 out of 5 stars","Verified Purchase"
"2183","Staedtler Noris Colour Coloured Pencils","Muy bien y buen producto.","Sara","De toda la vida y recomiendo.Lo compré además muy bien de precio.Lo volvería a comprar?Se lo compré a un peque para el cole y muy contento. Aconsejo!Gracias por leerme!","Reviewed in Spain on 12 January 2023","5.0 out of 5 stars","Verified Purchase"
"2184","Staedtler Noris Colour Coloured Pencils","Staedtler è sinonimo di qualità!","Analista Objetiva","Una garanzia i prodotti di questa azienda","Reviewed in Italy on 16 November 2023","5.0 out of 5 stars","Verified Purchase"
